channelTitle,title,publishedAt,viewCount,likeCount,commentCount,pushblishDayName,durationSecs,Month,Year,durationMins,durationHours
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 47): Hasan Can KAYA, Akıncı, Hasta Ortak, Hain Soba, Arşivden Şarkılar",2021-01-26 18:29:39+00:00,6296156,173844,14446,Tuesday,7590.0,Jan,2021,126.5,2.11
BaBaLa TV,Kim Haklı? Türkiye’deki Suriyeli Vatandaşlar Tartışması / Yansıma #1,2021-01-22 18:00:30+00:00,2943992,125224,34009,Friday,1923.0,Jan,2021,32.05,0.53
BaBaLa TV,Mevzular 43 - Boğaziçi,2021-01-16 14:00:01+00:00,746612,45626,2773,Saturday,1299.0,Jan,2021,21.65,0.36
BaBaLa TV,Oğuzhan Uğur'la Evde P!NÇ ( DENEYSEL BÖLÜM )  - Acun ILICALI ve EXXEN,2021-01-11 17:30:00+00:00,2386893,109342,19256,Monday,1304.0,Jan,2021,21.73,0.36
BaBaLa TV,Oğuzhan Uğur'la P!NÇ (Bölüm 46) 2021 Yılbaşı Özel Bölüm (Rekor Bölüm),2020-12-31 21:05:02+00:00,2528462,88673,21791,Thursday,8925.0,Dec,2020,148.75,2.48
BaBaLa TV,Artık Sır Değil - Yüzüme Yastıkla Bastırdı,2020-12-25 18:00:14+00:00,180930,10067,889,Friday,2044.0,Dec,2020,34.07,0.57
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 45): Kısa Boylular Tarikatı, Üniversiteliler, Kokoloji, Ufuk BEYDEMİR",2020-12-16 18:30:15+00:00,2243744,69701,7139,Wednesday,6100.0,Dec,2020,101.67,1.69
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 44): Jülide ATEŞ, Fırat ALBAYRAM ve Ceyda KASABALI, Röportaj Adam",2020-11-12 18:00:05+00:00,2936144,109286,5759,Thursday,4696.0,Nov,2020,78.27,1.3
BaBaLa TV,Babanın Oğlu Kemal - 5. Bölüm (Konuk: Fuat ERGİN),2020-11-09 18:30:01+00:00,871358,30481,1087,Monday,1728.0,Nov,2020,28.8,0.48
BaBaLa TV,Mevzular 42 - Affet Kardeşim,2020-10-29 18:00:02+00:00,852288,46669,3531,Thursday,2103.0,Oct,2020,35.05,0.58
BaBaLa TV,RÖNT Reloaded ( Bölüm 9 ),2020-10-22 18:00:12+00:00,1084391,42465,1698,Thursday,1965.0,Oct,2020,32.75,0.55
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 43): Cinsel Terapi, Medya Arkası, O Ses, Şevket ÇORUH, Murat AKKOYUNLU",2020-10-19 18:30:01+00:00,3429205,168422,6904,Monday,6308.0,Oct,2020,105.13,1.75
BaBaLa TV,"Babanın Oğlu Kemal - 4. Bölüm (2. Sezon , 1. Bölüm)",2020-10-12 18:30:01+00:00,1043203,36253,1344,Monday,1726.0,Oct,2020,28.77,0.48
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 42): Okan BAYÜLGEN, Sarp BOZKURT, İlker AYRIK, MİT Dayağı",2020-10-01 18:30:00+00:00,3041574,98115,6984,Thursday,5462.0,Oct,2020,91.03,1.52
BaBaLa TV,"Mevzular 40 - Adalar, Abdülhamid, Osmanlı Donanması, Mavi Vatan, Kıbrıs, İdlip ve Fazlası",2020-09-25 18:00:05+00:00,2428857,58578,5549,Friday,5786.0,Sep,2020,96.43,1.61
BaBaLa TV,FIKRALOJİ - KÖTÜ FIKRALAR! - Bölüm 2 (Uykuluk),2020-09-17 18:00:14+00:00,1800249,83535,2675,Thursday,2124.0,Sep,2020,35.4,0.59
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 41): ÖTV, Neuralink, Orduevi, Koray AVCI",2020-09-14 18:30:02+00:00,3475552,97256,8200,Monday,6518.0,Sep,2020,108.63,1.81
BaBaLa TV,37. Bölüm | Final (Yeraltından Notlar),2020-09-09 17:35:24+00:00,174771,10785,950,Wednesday,548.0,Sep,2020,9.13,0.15
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 40): YKS, 4. Sezon, Yeni Stüdyo, Kokoloji Testi, Check Up, Opera",2020-08-31 19:28:40+00:00,4702423,136176,10925,Monday,6795.0,Aug,2020,113.25,1.89
BaBaLa TV,36. Bölüm | Okunmaması Gereken Kitaplar (Yeraltından Notlar),2020-08-13 18:00:02+00:00,214077,19351,2278,Thursday,637.0,Aug,2020,10.62,0.18
BaBaLa TV,Mevzular 39 - Kör Tarih (Hasan Atilla UĞUR - Oğuzhan UĞUR),2020-08-05 18:00:00+00:00,1022626,67602,5469,Wednesday,1575.0,Aug,2020,26.25,0.44
BaBaLa TV,35. Bölüm | Kılık Değiştirip Kitap Yazmak (Yeraltından Notlar),2020-07-05 18:00:00+00:00,92291,4359,373,Sunday,789.0,Jul,2020,13.15,0.22
