title,Year,Month,viewCount,likeCount,commentCount,durationSecs
"HDP, Kılıçdaroğlu’ndan ne isteyecek?  Nasuhi Güngör yanıtladı",2023,Mar,2666.0,18.0,4.0,1129.0
Habertürk Gündem'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,19174.0,45.0,8.0,2756.0
Cumhur İttifakı ve HÜDA PAR arasındaki görüşmelerde son durum ne? Nagehan Alçı yanıtladı,2023,Mar,10271.0,17.0,20.0,492.0
Deprem felaketi seçimi nasıl etkiler? Prof. Dr. Yaşar Hacısalihoğlu yanıtladı,2023,Mar,1564.0,6.0,2.0,487.0
Habertürk Gündem'de sel felaketindeki son durum konuşuluyor...,2023,Mar,11329.0,27.0,6.0,1652.0
Depremzedelerin ve selden etkilenenlerin yaraları nasıl sarılacak?  Burhanettin Bulut yanıtladı,2023,Mar,530.0,2.0,1.0,769.0
Şanlıurfa'da bir kişinin sel sularına kapıldığı anlar,2023,Mar,10152.0,78.0,8.0,28.0
Türkiye ekonomisi nereye gidiyor? Prof. Dr. Hurşit Güneş yanıtladı,2023,Mar,2426.0,10.0,33.0,758.0
Ekonomist Prof. Dr. Hurşit Güneş Habertürk Gündem'de soruları yanıtlıyor,2023,Mar,14570.0,92.0,19.0,2916.0
Dövizde istikrar nasıl sağlanıyor? Prof. Dr. Hurşit Güneş yanıtladı,2023,Mar,2501.0,11.0,8.0,614.0
Depremin ekonomiye etkisi ne oldu? Prof. Dr. Hurşit Güneş yanıtladı,2023,Mar,1243.0,8.0,2.0,553.0
Karandeniz'deki drone krizi büyür mü? Ali Çınar yanıtladı,2023,Mar,1526.0,9.0,2.0,242.0
Esad – Putin görüşmesinden ne çıktı? Prof. Dr. Hüseyin Bağcı yanıtladı,2023,Mar,1891.0,18.0,3.0,830.0
Şanlıurfa – Adıyaman’da yağış sürecek mi? Hüseyin Öztel aktardı,2023,Mar,2439.0,10.0,0.0,305.0
"Yeni ittifaklar kime, ne kazandırır? | HT 360 - 15 Mart 2023",2023,Mar,1110.0,4.0,1.0,3172.0
Hazine ve Maliye Bakanı Nureddin Nebati açıklama yapıyor...,2023,Mar,4379.0,7.0,6.0,1122.0
"TİP Genel Başkanı Erkan Baş, Teke Tek'te #shorts",2023,Mar,8221.0,135.0,4.0,57.0
Esad Rusya'ya gitti! Esad ve Putin ne görüşecek?,2023,Mar,1856.0,14.0,0.0,1186.0
Selin vurduğu Şanlıurfa'da son durum ne? Gizem Türemen aktardı,2023,Mar,6745.0,29.0,4.0,826.0
ATA İttifakı kime destek verecek?,2023,Mar,12413.0,150.0,25.0,54.0
Partiler ortak listelerle seçmen karşısına çıkar mı? Cem Küçük ve Şükrü Küçükşahin yanıtladı,2023,Mar,755.0,1.0,0.0,923.0
İstanbul sanayisi depreme hazır mı? Prof. Dr. Oral Erdoğan değerlendirdi,2023,Mar,519.0,3.0,1.0,552.0
O an kameraya yansıdı! Şanlıurfa'da sel suları yolu yuttu!,2023,Mar,4862.0,6.0,3.0,17.0
Çıkma yapılar neden risk taşıyor? Prof. Dr. Haluk Sucuoğlu değerlendirdi,2023,Mar,1054.0,13.0,2.0,278.0
"Son 2 ayda seçmene kim, ne diyecek? Prof. Dr. Mehmet Şahin ve Nagehan Alçı değerlendirdi",2023,Mar,702.0,2.0,1.0,966.0
Cumhurbaşkanı Erdoğan'dan Finlandiya açıklaması,2023,Mar,4814.0,8.0,12.0,51.0
61 gün kala ittifakların oy oranı ne durumda?  | Açık ve Net - 14 Mart 2023,2023,Mar,3477.0,23.0,7.0,14827.0
#CANLI - Cumhurbaşkanı Erdoğan AK Parti Grup Toplantısı'nda konuşuyor,2023,Mar,11209.0,48.0,18.0,3204.0
"Yunanistan Başbakanı Miçotakis: ""Deprem halklarımızı birbirine yakınlaştırdı""",2023,Mar,684.0,3.0,5.0,91.0
Seçimin kilit partileri hangileri? Elfin Tataroğlu ve İhsan Aktaş yanıtladı,2023,Mar,748.0,2.0,4.0,1292.0
Şanlıurfa Valisi Salih Ayhan'dan sel felaketine ilişkin açıklama,2023,Mar,4513.0,9.0,7.0,158.0
Şanlıurfa ve Adıyaman'da sel felaketi! #shorts,2023,Mar,13633.0,105.0,8.0,26.0
Adıyaman'ı sel vurdu! Adıyaman Belediye Başkanı Süleyman Kılınç detayları aktardı,2023,Mar,1911.0,8.0,1.0,217.0
Son Dakika... İstiklal Caddesi’nde restorandaki yangın kiliseye sıçradı,2023,Mar,2447.0,8.0,2.0,144.0
TOGG için kuralar ne zaman çekilecek? Yavuz Barlas değerlendirdi,2023,Mar,606.0,2.0,5.0,371.0
"#CANLI - İYİ Parti Genel Başkanı Meral Akşener, partisinin grup toplantısında konuşuyor",2023,Mar,12720.0,75.0,58.0,1849.0
Kılıçdaroğlu Hatay'da millet buluşmasında konuştu,2023,Mar,650.0,7.0,3.0,180.0
"Şanlıurfa'yı sel bastı! Acil servis sular altında, okullar tatil",2023,Mar,4306.0,35.0,6.0,202.0
ABD'nin İnsansız Hava Aracı Karadeniz'de düştü,2023,Mar,4152.0,36.0,8.0,422.0
Bu iller dikkat! Nerelerde yağışlar var? Hüseyin Öztel yanıtladı,2023,Mar,1955.0,18.0,4.0,263.0
Sivas'ta tedirgin eden görüntü... Tarlada oluşan obruk korkuttu!,2023,Mar,1887.0,15.0,3.0,76.0
"Ramazan pidesi ne kadar, kaç TL?",2023,Mar,840.0,5.0,4.0,94.0
Depremzedelerin zor anları... Hatay'da çadırları su bastı!,2023,Mar,6484.0,17.0,3.0,76.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,17157.0,44.0,13.0,4186.0
Hangi parti ne kadar oy alabilir? Cem Küçük yanıtladı,2023,Mar,21680.0,93.0,70.0,728.0
"Büyük Birlik Partisi, HÜDA PAR'a ne diyor? Ekrem Alfatlı yanıtladı",2023,Mar,2093.0,7.0,11.0,588.0
Kamuoyu araştırmalarınca yapılan son anketler ne diyor? Osman Sert yanıtladı,2023,Mar,59843.0,170.0,145.0,505.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,22063.0,60.0,33.0,2175.0
"2024'te İmamoğlu ve Yavaş'a ""Seçimini Yap"" mı denilecek? Av. Zeynel Emre yanıtladı",2023,Mar,1006.0,2.0,2.0,370.0
Depremzedelerin yaralarını sarmak için hangi adımları atmalı? Ekrem Alfatlı yanıtladı,2023,Mar,606.0,0.0,1.0,447.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,21561.0,69.0,35.0,3255.0
"Muhalefet, iktidarın kentsel dönüşüm projelerini engelleyebilir mi? Dr. Rezan Epözdemir yanıtladı",2023,Mar,5860.0,2.0,11.0,564.0
61 gün kala ittifakların oy oranı ne? Osman Sert yanıtladı,2023,Mar,15932.0,45.0,33.0,347.0
Deprem seçimin kaderini etkiler mi? Av. Zeynel Emre yanıtladı,2023,Mar,1562.0,3.0,6.0,878.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,30199.0,79.0,22.0,4827.0
"Kılıçdaroğlu'nun ""Forslu"" konuşması nasıl yorumlanmalı? Seren Selvi Korkmaz yanıtladı",2023,Mar,2245.0,7.0,3.0,382.0
Kılıçdaroğlu'nun vaatleri seçmende karşılık bulur mu? Kemal Öztürk yanıtladı,2023,Mar,3860.0,16.0,8.0,452.0
Son Dakika... Akdeniz'de 5.3 büyüklüğünde deprem!,2023,Mar,10570.0,23.0,3.0,46.0
İstanbul depreme nasıl hazırlanacak?  Dr. Buğra Gökçe yanıtladı,2023,Mar,1943.0,20.0,12.0,1846.0
İBB Genel Sekreter Yardımcısı Dr. Buğra Gökçe soruları yanıtlıyor...,2023,Mar,3627.0,16.0,3.0,1826.0
ABD' YPG'ye neden destek veriyor?  Çetiner Çetin ve Abdullah Ağar yanıtladı,2023,Mar,22708.0,192.0,150.0,1507.0
İbrahim Kalın ABD'de kimlerle görüşecek? Ali Çınar aktardı,2023,Mar,2931.0,10.0,6.0,261.0
"İYİ Parti Sözcüsü Kürşad Zorlu, Cumhur İttifakı'na ilişkin açıklamalarda bulundu",2023,Mar,1713.0,5.0,8.0,145.0
Deprem anından yeni görüntüler ortaya çıktı!,2023,Mar,5199.0,12.0,4.0,69.0
KADES uygulaması afet bölgesinde kadınların yanında,2023,Mar,289.0,0.0,3.0,364.0
YSK Başkanı Yener açıklama yapıyor...,2023,Mar,720.0,4.0,3.0,92.0
İttifaklar seçime nasıl gidecek? Faruk Aksoy ve Dr. Ali Haydar Fırat değerlendirdi,2023,Mar,1606.0,6.0,3.0,1184.0
Amatör liglerde Esporcu olmak  | Umut Demirel  | ESPORTİF #2,2023,Mar,2691.0,62.0,26.0,609.0
Sanayici Anadolu'ya mı kayıyor? Doç. Dr. Pelin Pınar Giritlioğlu değerlendirdi,2023,Mar,715.0,3.0,1.0,674.0
Yerli otomobil Togg'un fiyatı açıklandı!,2023,Mar,31802.0,198.0,285.0,421.0
İBB Başkanı Ekrem İmamoğlu deprem hakkında açıklamalarda bulundu,2023,Mar,629.0,1.0,6.0,118.0
"#CANLI - GENİŞLEME, İTTİFAKLARA NE GETİRİR? HABER HATTI'NDA DEĞERLENDİRİLİYOR",2023,Mar,901.0,2.0,0.0,144.0
"CHP, Muharrem İnce’nin dönüşüne kapıyı açtı mı? | Açık ve Net - 13 Mart 2023",2023,Mar,11799.0,38.0,27.0,10049.0
Konut için düşük faizli kredinin detayları neler? Hakan akdoğan değerlendirdi,2023,Mar,5122.0,14.0,6.0,657.0
#CANLI - CHP Lideri Kılıçdaroğlu Hatay'da konuşuyor,2023,Mar,19951.0,195.0,115.0,2089.0
Banka krizi sonrası FED ne yapacak? | Para Gündem - 14 Mart 2023,2023,Mar,1155.0,8.0,3.0,6377.0
HÜDA PAR oy dağılımını nasıl etkiler? Hilmi Daşdemir ve Orhan Bursalı yanıtladı,2023,Mar,1521.0,4.0,8.0,1585.0
İttifaklar seçmene ne vadediyor? Prof. Dr. Mehmet Şahin değerlendirdi,2023,Mar,495.0,2.0,3.0,782.0
İttifaklarda değişim bekleniyor mu? Prof. Dr. Mithat Baydur değerlendirdi,2023,Mar,677.0,4.0,2.0,868.0
Ev fiyatlarındaki artış ne olacak? Yavuz Barlas değerlendirdi,2023,Mar,468.0,4.0,1.0,675.0
Milli Savunma Bakanlığı'ndan tahıl koridoru açıklaması,2023,Mar,442.0,1.0,0.0,100.0
Usta oyuncu Haluk Bilginer hastaneye kaldırıldı! Sağlık durumuyla ilgili açıklama,2023,Mar,973.0,3.0,1.0,48.0
"Türkiye, en fazla silah ihracatı yapan 12'nci ülke oldu",2023,Mar,809.0,9.0,3.0,112.0
Deprem kalp şikayetlerini artırdı,2023,Mar,537.0,13.0,2.0,114.0
Afet bölgesinde sigorta ödemelerinde sorun çıkar mı?,2023,Mar,516.0,5.0,2.0,111.0
Ata İttifakı'nın çözüm önerileri neler? | Teke Tek - 13 Mart 2023,2023,Mar,58594.0,680.0,217.0,2833.0
Yeniden Refah Partisi'nin talebi siyasetin gündeminde!,2023,Mar,4738.0,38.0,64.0,141.0
Baz istasyonlarında yönetmelik sorunu!,2023,Mar,352.0,3.0,4.0,219.0
"Deprem sonrası ""ucube binalar"" gündemde",2023,Mar,1034.0,6.0,2.0,131.0
"İskenderun Sahili 1 metre çöktü: ""Kıyı ile deniz birbirine girdi""",2023,Mar,4000.0,13.0,2.0,114.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,34334.0,124.0,69.0,5623.0
Seçimden beklentileri ne? | Teke Tek - 14 Mart 2023,2023,Mar,174104.0,2813.0,379.0,3559.0
Vatandaşın konut ve barınma sorunu nasıl çözülecek? Faruk Aksoy yanıtladı,2023,Mar,1484.0,14.0,9.0,369.0
İttifak’ta HÜDA PAR’a itiraz var mı?  Av. Bülent Kaya yanıtladı,2023,Mar,7800.0,36.0,29.0,452.0
"Muharrem İnce'ye ""CHP'ye dön"" baskısı var mı? Serkan Toper yanıtladı",2023,Mar,4966.0,28.0,25.0,389.0
AK Parti ile devam eden görüşmelerde son durum ne? Faruk Aksoy yanıtladı,2023,Mar,2670.0,14.0,8.0,270.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,34080.0,116.0,121.0,2117.0
İYİ Parti Lideri ile görüşmede neler konuşuldu? Prof. Dr. Ersan Şen yanıtladı,2023,Mar,22341.0,83.0,53.0,624.0
Muharrem İnce ittifak yolunda mı? Dr. Ali Haydar Fırat yanıtladı,2023,Mar,4193.0,16.0,25.0,414.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,22946.0,76.0,19.0,2192.0
Muharrem İnce “Yuvaya” döner mi? Av. Bülent Kaya yanıtladı,2023,Mar,1388.0,3.0,5.0,202.0
Muhalefetin oylarını bölüyorlar mı? Dr. Sinan Oğan yanıtladı,2023,Mar,4299.0,58.0,28.0,593.0
Göçmen sorununa çözüm ne? Dr. Sinan Oğan yanıtladı,2023,Mar,6005.0,130.0,19.0,224.0
ATA İttifakı Cumhurbaşkanı Adayı Dr. Sinan Oğan Teke Tek'te soruları yanıtlıyor,2023,Mar,174409.0,3034.0,1075.0,2936.0
ATA İttifakı'nın oy oranı kaç? Dr. Sinan Oğan yanıtladı,2023,Mar,8287.0,162.0,43.0,564.0
Kılıçdaroğlu ile ne konuştular? Erkan Baş yanıtladı,2023,Mar,7064.0,85.0,19.0,578.0
Türkiye İşçi Partisi Genel Başkanı Erkan Baş Teke Tek'te soruları yanıtlıyor,2023,Mar,649656.0,11209.0,1550.0,3551.0
6'lı masadaki krize nasıl baktı? Erkan Baş yanıtladı,2023,Mar,5781.0,46.0,15.0,146.0
Muharrem İnce’nin adaylığına ne diyor?  Erkan Baş yanıtladı,2023,Mar,10574.0,102.0,77.0,195.0
TİP hangi kesimlerden oy alıyor? Erkan Baş yanıtladı,2023,Mar,6643.0,90.0,21.0,457.0
HÜDA PAR ittifaka katılacak mı? Zekeriya Yapıcıoğlu yanıtladı,2023,Mar,58841.0,349.0,352.0,2411.0
HÜDA PAR Genel Başkanı Zekeriya Yapıcıoğlu soruları yanıtlıyor...,2023,Mar,90860.0,598.0,898.0,2430.0
ABD’li generaller neden Suriye’nin kuzeyine gitti? Dr. Naim Babüroğlu ve Çetiner Çetin yanıtladı,2023,Mar,28244.0,266.0,179.0,1697.0
İttifakların stratejisi ne olacak? | HT 360 - 13 Mart 2023,2023,Mar,2060.0,6.0,2.0,2921.0
Ömer Çelik'ten Cumhur ittifakı görüşmelerine ilişkin açıklama,2023,Mar,769.0,3.0,5.0,507.0
"""Tatbikatı bile yapamadılar, beceremediler""",2023,Mar,10480.0,173.0,10.0,52.0
Yatırımcı seçim sürecinde ne yapmalı? Prof. Dr. Burak Arzova ve Doç. Dr. Murat Turgut yanıtladı,2023,Mar,914.0,8.0,2.0,1110.0
YSK Başkanı açıklama yapıyor...,2023,Mar,1291.0,4.0,0.0,48.0
AK Parti Genel Başkanvekili Numan Kurtulmuş açıklama yapıyor,2023,Mar,1353.0,4.0,3.0,194.0
İttifaklar seçime nasıl gidecek? Prof. Dr. Barış Doster ve Prof Dr Yaşar Hacısalihoğlu değerlendirdi,2023,Mar,3080.0,16.0,15.0,1692.0
Denetim ve dönüşüm nasıl olacak?,2023,Mar,882.0,9.0,1.0,1015.0
#CANLI - AK Parti Sözcüsü Ömer Çelik açıklama yapıyor,2023,Mar,2045.0,5.0,0.0,462.0
İçişleri Bakanlığı 81 ile 'seçim genelgesi' gönderdi,2023,Mar,510.0,0.0,9.0,257.0
"Cumhurbaşkanı Erdoğan'ın, Destici ile görüşmesi sona erdi",2023,Mar,2488.0,19.0,15.0,358.0
TOGG yerli otomobilin fiyatı ne kadar olacak? Yiğitcan Yıldız yanıtladı,2023,Mar,14750.0,109.0,57.0,430.0
YSK Başkanı açıkladı! Seçim takvimi 18 Mart'ta başlıyor #shorts,2023,Mar,2459.0,18.0,1.0,35.0
#CANLI - Mustafa Destici açıklama yapıyor,2023,Mar,1243.0,3.0,1.0,140.0
Hangi parti hangi ittifakla temasta? Esra Nehir aktardı,2023,Mar,376.0,1.0,3.0,146.0
Yapılandırma başvurusu için süre sınırı mı? Oğuzcan Obuz aktardı,2023,Mar,7878.0,34.0,26.0,334.0
YSK Başkanı açıkladı! Seçim takvimi 18 Mart'ta başlıyor,2023,Mar,442.0,3.0,1.0,35.0
62 gün sonra seçimde Türkiye’yi ne bekliyor? Prof. Dr. Mehmet Şahin ve Elfin Tataroğlu değerlendirdi,2023,Mar,2615.0,9.0,9.0,2483.0
Liderlerin ve seçmenin gündemi ne? | Para Gündem - 13 Mart 2023,2023,Mar,893.0,4.0,1.0,6567.0
"Depremzedeye ""brüt asgari ücret"" mi ödenecek? Ahmet Kıvanç değerlendirdi",2023,Mar,2728.0,15.0,9.0,546.0
Siyasi partilerin seçim süreçleri nasıl işleyecek? Nasuhi Güngör değerlendirdi,2023,Mar,1108.0,8.0,5.0,1186.0
Liderlerin saha çalışması nasıl olacak? Prof. Dr. Mustafa Aydın değerlendirdi,2023,Mar,634.0,2.0,2.0,590.0
"Cumhurbaşkanı Erdoğan:  ""Biz can derdindeyiz, o yalan derdinde"" #shorts",2023,Mar,3532.0,39.0,9.0,58.0
"Genişleme kararı, Cumhur İttifakı’nın oyunu nasıl etkiler? | Açık ve Net - 12 Mart 2023",2023,Mar,5925.0,27.0,28.0,13936.0
Kentsel dönüşüm nasıl yapılacak? Yavuz Barlas değerlendirdi,2023,Mar,1242.0,17.0,7.0,609.0
Yeni haftada hava nasıl olacak? Hüseyin Öztel değerlendirdi,2023,Mar,4510.0,29.0,2.0,249.0
Siyasetin gündeminde neler var? Fevzi Çakır aktardı,2023,Mar,789.0,4.0,5.0,1040.0
Memleket Partisi'nin Cumhurbaşkanı adayı Muharrem İnce,2023,Mar,110837.0,1785.0,695.0,74.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,50098.0,291.0,242.0,3989.0
"Genişleme kararı, Cumhur İttifakı’nın oyunu nasıl etkiler? Can Selçuki yanıtladı",2023,Mar,9497.0,42.0,31.0,201.0
"Yeniden Refah, Cumhur İttifakı'na katılacak mı? Prof. Dr. Doğan Aydal yanıtladı",2023,Mar,21827.0,233.0,191.0,334.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,13396.0,81.0,38.0,1379.0
Cumhur İttifakı ile görüşmelerde son durum ne? Prof. Dr. Doğan Aydal yanıtladı,2023,Mar,21747.0,227.0,181.0,536.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,17052.0,46.0,16.0,3421.0
Ortak Mutabakat Metni için ne düşünüyor? Prof. Dr. Yaşar Hacısalihoğlu yanıtladı,2023,Mar,1285.0,4.0,8.0,288.0
6'lı Masa'da liste krizi çıkar mı? Doç. Dr. Turgay Yerlikaya yanıtladı,2023,Mar,1117.0,4.0,2.0,247.0
Kılıçdaroğlu'nun adaylığı seçmende nasıl yankılandı? Birol Aydın yanıtladı,2023,Mar,5883.0,31.0,33.0,779.0
Millet İttifakı’nın oyu artıyor mu?  Can Selçuki yanıtladı,2023,Mar,131228.0,533.0,597.0,455.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,17436.0,42.0,29.0,2564.0
İmamoğlu-Yavaş ne zaman kabinede olacak? Erhan Usta yanıtladı,2023,Mar,1078.0,4.0,3.0,552.0
Cumhurbaşkanı Erdoğan konuşuyor,2023,Mar,3434.0,14.0,4.0,469.0
Açık ve Net'te seçim yarışındaki son durum konuşuluyor...,2023,Mar,18353.0,47.0,22.0,2277.0
Millet İttifakı’nın oy oranlarında artış yaşandı mı? Erhan Usta yanıtladı,2023,Mar,4087.0,21.0,26.0,526.0
Erdoğan ve Bahçeli deprem bölgesinde... Cumhurbaşkanı Erdoğan konuşuyor,2023,Mar,1612.0,4.0,4.0,526.0
"Depremde, İskenderun Sahili çöktü!",2023,Mar,4818.0,18.0,3.0,111.0
Erdoğan ve Bahçeli deprem bölgesinde,2023,Mar,4137.0,16.0,10.0,801.0
Kentsel Dönüşüme 3 ayaklı finans modeli,2023,Mar,804.0,6.0,0.0,118.0
Erdoğan ve Bahçeli deprem bölgesinde,2023,Mar,2058.0,6.0,0.0,141.0
Türkiye'nin yönü tartışmasında 28 Şubat süreci nerede duruyor? | Gerçek Fikri ne? - 12 Mart 2023,2023,Mar,1754.0,36.0,7.0,2979.0
Gelişimsel Psikoloji Profesörü Ayşe Bilge Selçuk Ne Yapsak'ta | Ne Yapsak? - 12 Mart 2023,2023,Mar,568.0,5.0,1.0,1537.0
Seçime kaç parti katılabilecek? Seçim günü yasakları neler?,2023,Mar,1631.0,8.0,2.0,142.0
Cumhurbaşkanı Erdoğan Hatay'da açıklamalarda bulundu...,2023,Mar,4306.0,22.0,47.0,1077.0
#CANLI - Cumhurbaşkanı Recep Tayyip Erdoğan konuşuyor,2023,Mar,16186.0,89.0,76.0,1190.0
Yunanistan'da sendikalar ve öğrenciler sokakta! Taki Berberakis aktardı,2023,Mar,769.0,7.0,1.0,385.0
Depremin vurduğu şehirlerde hayat nasıl devam ediyor? Uzay Kesmen ve Öznur Karslı Çetiner aktardı,2023,Mar,667.0,4.0,2.0,1047.0
Ette fiyat artışı nasıl önlenir? Sencer Solakoğlu değerlendirdi,2023,Mar,14326.0,165.0,51.0,738.0
Ekonomi seçimi nasıl etkiler? Doç. Dr. Murat Turgut değerlendirdi,2023,Mar,2409.0,4.0,3.0,889.0
Seçmen siyaseti nasıl takip ediyor? Metehan Demir değerlendirdi,2023,Mar,2251.0,11.0,1.0,1802.0
Yeni haftada siyasette neler olacak? Mahir Kılıç aktardı,2023,Mar,1218.0,9.0,3.0,385.0
Meral Akşener deprem bölgesinde açıklamalarda bulundu...,2023,Mar,1599.0,9.0,18.0,720.0
Merapi yanardağı patladı!,2023,Mar,3300.0,13.0,2.0,64.0
#CANLI - İYİ Parti Genel Başkanı Meral Akşener konuşuyor,2023,Mar,5191.0,33.0,25.0,667.0
Yangın uçağından Ambulans Drone'lara en özel projeler hangileri? | Airport - 12 Mart 2023,2023,Mar,471.0,1.0,2.0,1875.0
HDP seçmeni Kılıçdaroğlu'na ne der? Oray Eğin değerlendirdi,2023,Mar,3203.0,14.0,4.0,1344.0
"Milli Savunma Bakanı Hulusi Akar'dan ""Mehmetçik deprem bölgesine geç çıktı"" iddialarına tepki!",2023,Mar,990.0,7.0,7.0,1367.0
Hangi gıdaya ne kadar zam geldi? İrfan Donat değerlendirdi,2023,Mar,1517.0,12.0,1.0,2161.0
#CANLI - Milli Savunma Bakanı Hulusi Akar soruları yanıtlıyor,2023,Mar,2032.0,15.0,5.0,1275.0
Olası Marmara depremi nedeniyle İstanbul'dan göç var mı? Prof. Dr. Ali Hepşen değerlendirdi,2023,Mar,7304.0,22.0,6.0,1629.0
Marmara'da lodos fırtınası etkisini gösterdi...,2023,Mar,1269.0,21.0,1.0,137.0
ABD gündeminde neler var? Ali Çınar aktardı,2023,Mar,623.0,7.0,1.0,1373.0
İBB Başkanı Ekrem İmamoğlu ve İYİ Parti lideri Meral Akşener deprem bölgesi Hatay'da...,2023,Mar,2041.0,10.0,10.0,149.0
Cumhur İttifakı mı yoksa Millet İttifakı mı kazanır? | Olaylar ve Görüşler - 11 Mart 2023,2023,Mar,3778.0,25.0,8.0,15470.0
Cumhur İttifakı mı yoksa Millet İttifakı mı kazanır? Ahmet Yelis değerlendirdi,2023,Mar,3484.0,14.0,20.0,845.0
Ekonomideki sorunlar ve deprem seçimi nasıl etkileyecek? Cem Küçük değerlendirdi,2023,Mar,2963.0,9.0,14.0,655.0
Deprem sandığı nasıl etkiler? Av. Uğur Poyraz değerlendirdi,2023,Mar,2126.0,7.0,3.0,1151.0
Olaylar ve Görüşler'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,19443.0,62.0,14.0,3725.0
2 Belediye Başkanı formülü sandığa nasıl yansır? Gürkan Zengin değerlendirdi,2023,Mar,3931.0,14.0,10.0,994.0
Deprem oy verme alışkanlığında neleri değiştirecek? Mehmet Ali Kulat değerlendirdi,2023,Mar,150154.0,860.0,192.0,1304.0
Olaylar ve Görüşler'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,9395.0,27.0,16.0,2400.0
"""Yavaş - İmamoğlu"" formülü ne getirir? Dr. Ali Haydar Fırat değerlendirdi",2023,Mar,2001.0,7.0,4.0,1055.0
Seçimde belirleyici ne olacak? Kemal Öztürk değerlendirdi,2023,Mar,1199.0,5.0,6.0,550.0
Olaylar ve Görüşler'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,14920.0,30.0,3.0,2604.0
Seçimde Cumhur İttifakı mı yoksa Milet İttifakı mı daha avantajlı? Cem Küçük değerlendirdi,2023,Mar,50238.0,233.0,303.0,750.0
"HÜDA PAR, Cumhur İttifakı'nda katılırsa ne olur? Dr. Ali Haydar Fırat değerlendirdi",2023,Mar,16391.0,59.0,79.0,695.0
Olaylar ve Görüşler'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,24350.0,49.0,16.0,4106.0
Kimler Cumhur İttifakı'na geçecek? Ahmet Yelis değerlendirdi,2023,Mar,1463.0,2.0,5.0,612.0
Deprem bölgesinden seçim izlenimleri neler? Kemal Öztürk değerlendirdi,2023,Mar,4331.0,13.0,6.0,437.0
Olaylar ve Görüşler'de seçim yarışındaki son durum konuşuluyor...,2023,Mar,12818.0,34.0,8.0,1961.0
İttifaklarda Dağılım ne gösteriyor? Cem Küçük değerlendirdi,2023,Mar,6516.0,20.0,36.0,482.0
Süleyman Soylu'dan depremzedelerin seçim öncesi adres değişiklik sürecine ilişkin açıklama...,2023,Mar,1575.0,10.0,4.0,65.0
Kadın Esporcu Vildan Soylu'dan Stomaged Yorumu | Esportif #1,2023,Mar,1578.0,83.0,20.0,764.0
Bakan Kurum'dan deprem bölgesinde açıklamalar...,2023,Mar,697.0,2.0,8.0,876.0
Murat Kurum ve Bekir Bozdağ açıklama yapıyor...,2023,Mar,1696.0,5.0,0.0,882.0
"AFAD Başkanı Yunus Sezer, depremde son durumu açıkladı!",2023,Mar,3922.0,15.0,5.0,481.0
AFAD Başkanı Yunus Sezer açıklama yapıyor...,2023,Mar,1527.0,3.0,1.0,479.0
30 bin samuray arı ne zaman doğa salınacak? Ziya Şahin değerlendirdi,2023,Mar,1109.0,7.0,1.0,525.0
Deprem bölgesinde hava nasıl? Hüseyin Öztel yanıtladı,2023,Mar,1190.0,4.0,1.0,295.0
Özlem Ece Ne Yapsak'ta - 11 Mart 2023,2023,Mar,468.0,2.0,1.0,1383.0
Diz kireçlenmesinin belirtileri nelerdir? | Şimdi Sağlık - 11 Mart 2023,2023,Mar,687.0,4.0,3.0,1174.0
Kararsız seçmen ne yapacak? Çetiner Çetin yanıtladı,2023,Mar,1429.0,5.0,2.0,883.0
#CANLI - Ata İttifakı'nın adayı Sinan Oğan konuşuyor,2023,Mar,32803.0,628.0,202.0,227.0
#CANLI - MHP Genel Başkanı Devlet Bahçeli konuşuyor,2023,Mar,16769.0,90.0,63.0,2530.0
"Cumhurbaşkanı Erdoğan: ""14 Mayıs destanını Cumhur İttifakı olarak beraberce yazacağız""",2023,Mar,1869.0,18.0,27.0,499.0
#CANLI - Cumhurbaşkanı Recep Tayyip Erdoğan konuşuyor,2023,Mar,11373.0,54.0,51.0,805.0
Homeros Heykeli günümüze kadar nasıl ulaştı? | Tarihin İzinde - 11 Mart 2023,2023,Mar,934.0,22.0,2.0,1301.0
#CANLI - İYİ Parti Genel Başkanı Meral Akşener Hatay'da açıklama yapıyor,2023,Mar,2785.0,3.0,5.0,305.0
